timestep	potential_energy	temperature
42950000	2413369.75	1.010937095
43000000	2413303	1.005749941
43050000	2413184	1.01082921
43100000	2413267.75	1.00529933
43150000	2413290	1.00784409
43200000	2413230.75	1.013590217
43250000	2413206	1.0145998
43300000	2413193.5	1.010114312
43350000	2413151	1.001047969
43400000	2413308	0.9903542995
43450000	2413214.5	0.9882594347
43500000	2413148.5	0.9923385978
43550000	2413196.25	0.9794594646
43600000	2413233.5	0.9885630012
43650000	2413221	1.000526309
43700000	2413257.25	0.9901579618
43750000	2413212.75	0.9992753863
43800000	2413351.25	0.9838938117
43850000	2413381.25	0.9855458736
43900000	2413338.5	0.9858037233
43950000	2413333.75	1.005274415
44000000	2413283.5	1.007816911
44050000	2413409.75	0.9969752431
44100000	2413350	0.9934539199
44150000	2413362	0.9876881838
44200000	2413276.25	1.007009864
44250000	2413344.25	0.9966894984
44300000	2413219.25	1.013771176
44350000	2413270.5	1.004434705
44400000	2413254	1.003648996
44450000	2413381.75	0.9996216893
44500000	2413460	0.9907322526
44550000	2413293	1.008862257
44600000	2413294.75	1.010468721
44650000	2413266.25	1.007755995
44700000	2413326	1.006340623
